
For query : <DOC>


For query : <DOCNO> 1 </DOCNO>
11 Q0 CACM-220 31 0.3250153971162107 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2156 32 0.3133700352701102 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2127 33 0.3073971254587319 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2269 34 0.3059040900464151 QueryLikelihoodModelStemNoStop
11 Q0 CACM-1329 35 0.3044638911174117 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2543 36 0.2967991618862975 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2150 37 0.2948815073652046 QueryLikelihoodModelStemNoStop
11 Q0 CACM-217 38 0.29406482758926633 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2172 39 0.28677829157312706 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2319 40 0.28354649478419963 QueryLikelihoodModelStemNoStop
11 Q0 CACM-1521 41 0.28336412756575474 QueryLikelihoodModelStemNoStop
11 Q0 CACM-1352 42 0.28306561491558047 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2757 43 0.2816902151973419 QueryLikelihoodModelStemNoStop
11 Q0 CACM-214 44 0.27860131709113173 QueryLikelihoodModelStemNoStop
11 Q0 CACM-230 45 0.2785850142622027 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2074 46 0.27654416293837464 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2168 47 0.2731141198025029 QueryLikelihoodModelStemNoStop
11 Q0 CACM-1263 48 0.2709374902959352 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2662 49 0.26983124643451906 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2558 50 0.26958918070300475 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2320 51 0.26904159710971454 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2095 52 0.2660395135405228 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2693 53 0.2659416965669489 QueryLikelihoodModelStemNoStop
11 Q0 CACM-1682 54 0.26581287909474366 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2698 55 0.2646646659180555 QueryLikelihoodModelStemNoStop
11 Q0 CACM-929 56 0.2631106352114488 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2131 57 0.2625190199670838 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2155 58 0.26129870752566975 QueryLikelihoodModelStemNoStop
11 Q0 CACM-924 59 0.26000905712718275 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2852 60 0.2583793630888042 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2162 61 0.2575227809433474 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2152 62 0.25743479290918303 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2317 63 0.2525023837749863 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2129 64 0.25207523340982513 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2546 65 0.25111511251605223 QueryLikelihoodModelStemNoStop
11 Q0 CACM-612 66 0.25001358569077414 QueryLikelihoodModelStemNoStop
11 Q0 CACM-219 67 0.25000905712718274 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2377 68 0.24989498576533195 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2374 69 0.2493405029980161 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2191 70 0.2489687758706239 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2376 71 0.24737770853107124 QueryLikelihoodModelStemNoStop
11 Q0 CACM-623 72 0.24656168697783207 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2828 73 0.2450705151294645 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2082 74 0.2435589030746391 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2373 75 0.24319706346073466 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2719 76 0.2410851172441153 QueryLikelihoodModelStemNoStop
11 Q0 CACM-662 77 0.2407497978679235 QueryLikelihoodModelStemNoStop
11 Q0 CACM-1342 78 0.2407497978679235 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2060 79 0.2390911572463238 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2072 80 0.23781846373955462 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2879 81 0.23727156300817662 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2436 82 0.23540188748745833 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2380 83 0.2348281906102606 QueryLikelihoodModelStemNoStop
11 Q0 CACM-926 84 0.2340081514144645 QueryLikelihoodModelStemNoStop
11 Q0 CACM-1265 85 0.23215806469238898 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2531 86 0.23112560251460357 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2 87 0.23065512413022363 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2170 88 0.23012472408395232 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2607 89 0.22889588225457663 QueryLikelihoodModelStemNoStop
11 Q0 CACM-1892 90 0.22685287157270487 QueryLikelihoodModelStemNoStop
11 Q0 CACM-923 91 0.2250081514144645 QueryLikelihoodModelStemNoStop
11 Q0 CACM-235 92 0.2250081514144645 QueryLikelihoodModelStemNoStop
11 Q0 CACM-1327 93 0.22422850230631047 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2295 94 0.22415604528884833 QueryLikelihoodModelStemNoStop
11 Q0 CACM-233 95 0.22414698816166556 QueryLikelihoodModelStemNoStop
11 Q0 CACM-218 96 0.22414698816166556 QueryLikelihoodModelStemNoStop
11 Q0 CACM-215 97 0.2223801953179692 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2992 98 0.22196389949025103 QueryLikelihoodModelStemNoStop
11 Q0 CACM-2457 99 0.2214084112526028 QueryLikelihoodModelStemNoStop
11 Q0 CACM-3062 100 0.22018031028966445 QueryLikelihoodModelStemNoStop

For query : 


For query : 


For query : I am interested in articles written either by Prieve or Udo Pooch

14 Q0 CACM-1977 1 0.1637344979361251 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2918 2 0.1578415081422601 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2471 3 0.15060210597286178 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1457 4 0.1492873363535258 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1721 5 0.14448067295317552 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1868 6 0.14447342725142928 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1402 7 0.14168206378287737 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1725 8 0.13792950779101137 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2439 9 0.13742192251441504 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1315 10 0.13559682012221602 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1651 11 0.13531632203870825 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1154 12 0.13409238851970315 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2395 13 0.1335752295263906 QueryLikelihoodModelStemNoStop
14 Q0 CACM-3040 14 0.1309606117546729 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2815 15 0.12733679617051324 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2627 16 0.12583362299445155 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2993 17 0.12516629549743016 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1516 18 0.1250271713815483 QueryLikelihoodModelStemNoStop
14 Q0 CACM-3091 19 0.12430002867836573 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2484 20 0.12384575231825487 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1886 21 0.1220913473936108 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2969 22 0.11962083139252036 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2572 23 0.11961079449412601 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2907 24 0.11820355528705684 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1589 25 0.117887031376846 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2871 26 0.11754310710077018 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1359 27 0.11710701101044493 QueryLikelihoodModelStemNoStop
14 Q0 CACM-531 28 0.11641268007297775 QueryLikelihoodModelStemNoStop
14 Q0 CACM-3171 29 0.11376267997805588 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1145 30 0.11347690759699133 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2246 31 0.11327840715009613 QueryLikelihoodModelStemNoStop
14 Q0 CACM-144 32 0.1130652153661082 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2140 33 0.11225195293257678 QueryLikelihoodModelStemNoStop
14 Q0 CACM-3132 34 0.11125892933104904 QueryLikelihoodModelStemNoStop
14 Q0 CACM-40 35 0.11002988851970313 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1888 36 0.10976380827093495 QueryLikelihoodModelStemNoStop
14 Q0 CACM-3002 37 0.10970791611445346 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2047 38 0.10921901996708383 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1929 39 0.10900739588425547 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2402 40 0.10836865612934614 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1454 41 0.10836050471488162 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2924 42 0.10785160515840983 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2695 43 0.10774055138311575 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2981 44 0.10720892815809639 QueryLikelihoodModelStemNoStop
14 Q0 CACM-3129 45 0.1068710521737318 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2486 46 0.10614418608483048 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2938 47 0.10604920018684662 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1166 48 0.10554212333743743 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1652 49 0.10552545929321946 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1705 50 0.10538739608396591 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1711 51 0.1045515958723115 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1062 52 0.10438949811027731 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1887 53 0.10401086855261933 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1650 54 0.10391297848395248 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2900 55 0.10379872114668927 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2931 56 0.10379861399302209 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1722 57 0.10333299538338435 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2217 58 0.10231348434504972 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2836 59 0.10197527571721793 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2368 60 0.10172151166462923 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1362 61 0.10170133760974304 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2215 62 0.10069541675929897 QueryLikelihoodModelStemNoStop
14 Q0 CACM-3116 63 0.10057784614395705 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2194 64 0.10025196426232032 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1699 65 0.10024184470390957 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1010 66 0.09956494666576025 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2978 67 0.09955051390746333 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2604 68 0.09925475547573959 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2735 69 0.09916069378734585 QueryLikelihoodModelStemNoStop
14 Q0 CACM-3152 70 0.09880258689818816 QueryLikelihoodModelStemNoStop
14 Q0 CACM-417 71 0.09833563056002143 QueryLikelihoodModelStemNoStop
14 Q0 CACM-675 72 0.09784361107484911 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1433 73 0.0978436110748491 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2902 74 0.09783380196810114 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1099 75 0.09781840485189043 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2979 76 0.09767118492368046 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2802 77 0.09732803203951382 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1590 78 0.09664154730142371 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1930 79 0.09656182484689485 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1594 80 0.0964530256719649 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1677 81 0.09619973505658513 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1609 82 0.09619973505658512 QueryLikelihoodModelStemNoStop
14 Q0 CACM-396 83 0.09614578053046409 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2794 84 0.09592609358765576 QueryLikelihoodModelStemNoStop
14 Q0 CACM-3008 85 0.09571154485664729 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1948 86 0.09524376132882612 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2475 87 0.09512738549582185 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1783 88 0.09490862520327063 QueryLikelihoodModelStemNoStop
14 Q0 CACM-825 89 0.09480434664472254 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2177 90 0.09443004019410234 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2519 91 0.09351217065201532 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1976 92 0.09316849480496829 QueryLikelihoodModelStemNoStop
14 Q0 CACM-3138 93 0.09288612566412771 QueryLikelihoodModelStemNoStop
14 Q0 CACM-3085 94 0.09287797424966322 QueryLikelihoodModelStemNoStop
14 Q0 CACM-2289 95 0.09150963436602248 QueryLikelihoodModelStemNoStop
14 Q0 CACM-3141 96 0.09133771116579749 QueryLikelihoodModelStemNoStop
14 Q0 CACM-822 97 0.09123531587718481 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1504 98 0.09080476572298485 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1700 99 0.09072484580015297 QueryLikelihoodModelStemNoStop
14 Q0 CACM-1916 100 0.0907194115238433 QueryLikelihoodModelStemNoStop

For query : 


For query : Prieve, B.


For query : Pooch, U.


For query : 


For query : 


For query : </DOC>


For query : <DOC>


For query : <DOCNO> 3 </DOCNO>

22 Q0 CACM-1336 1 0.4469547027192084 QueryLikelihoodModelStemNoStop
22 Q0 CACM-633 2 0.4394800939287872 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3003 3 0.41080621868740547 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3053 4 0.3850334865926808 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2373 5 0.3530861069504 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3083 6 0.3423692540872584 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3063 7 0.3138184634043876 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1132 8 0.3075217149690586 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2736 9 0.30145601906090064 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3113 10 0.2932816958947474 QueryLikelihoodModelStemNoStop
22 Q0 CACM-643 11 0.2910719475009513 QueryLikelihoodModelStemNoStop
22 Q0 CACM-631 12 0.28185563984969214 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1335 13 0.2816784409320043 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1131 14 0.2799858203647406 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2530 15 0.278612185643751 QueryLikelihoodModelStemNoStop
22 Q0 CACM-634 16 0.27707272885854406 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2532 17 0.2700244542433935 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1973 18 0.2664190314030709 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1130 19 0.26592539373801993 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2329 20 0.2652941906604689 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1133 21 0.26407427426533764 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2563 22 0.26407427426533764 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2360 23 0.2632675204190633 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1537 24 0.2600217371052386 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3143 25 0.2570383326508893 QueryLikelihoodModelStemNoStop
22 Q0 CACM-632 26 0.2559945599012514 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1583 27 0.2553770685369449 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1358 28 0.25448998339922496 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2543 29 0.25138726826435037 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2331 30 0.25001358569077414 QueryLikelihoodModelStemNoStop
22 Q0 CACM-953 31 0.24376358569077416 QueryLikelihoodModelStemNoStop
22 Q0 CACM-635 32 0.2423928070357343 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1831 33 0.24145211995924662 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1639 34 0.24023278842055854 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1733 35 0.2333460133113892 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1352 36 0.23261827760389286 QueryLikelihoodModelStemNoStop
22 Q0 CACM-673 37 0.23215191427003992 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1355 38 0.228390152643716 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2723 39 0.2272719938460799 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1354 40 0.22706852135235442 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2339 41 0.22662667704724349 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2738 42 0.22554639160806417 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1123 43 0.2250081514144645 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1273 44 0.22198925944636277 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2839 45 0.2219079130500915 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2023 46 0.219873772568991 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2435 47 0.21855985197544536 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3039 48 0.21672463228063638 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2013 49 0.21667844093200428 QueryLikelihoodModelStemNoStop
22 Q0 CACM-683 50 0.21667572379384945 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1283 51 0.21667481808113118 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2326 52 0.215875174155617 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1836 53 0.2154860552090624 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3038 54 0.21495648906015902 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2203 55 0.21204763117307912 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3043 56 0.20937365952324685 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2325 57 0.20843388849375133 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2345 58 0.20735682729710955 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2863 59 0.20650405591443693 QueryLikelihoodModelStemNoStop
22 Q0 CACM-638 60 0.20527402644735615 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1463 61 0.2047537001341798 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3009 62 0.20432556564531848 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3133 63 0.20316575707232246 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3168 64 0.20314311425436554 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3144 65 0.20198101064545548 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1535 66 0.20173530201201967 QueryLikelihoodModelStemNoStop
22 Q0 CACM-623 67 0.201732289345499 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2632 68 0.19574337633823136 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3179 69 0.19544315292933054 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2330 70 0.19501358569077415 QueryLikelihoodModelStemNoStop
22 Q0 CACM-636 71 0.19501086855261932 QueryLikelihoodModelStemNoStop
22 Q0 CACM-37 72 0.1925998382943388 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3051 73 0.1892613377216343 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3062 74 0.18872598024828383 QueryLikelihoodModelStemNoStop
22 Q0 CACM-43 75 0.18816785757674315 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2531 76 0.18778955204311537 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3112 77 0.187411312522906 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3122 78 0.18700532133694683 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2053 79 0.18560487425777944 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2032 80 0.18474655061326295 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2033 81 0.18421745745521267 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2328 82 0.18140621738982862 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3034 83 0.17969805540553538 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2193 84 0.17916555821285624 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2453 85 0.1784699641989191 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2273 86 0.1765320324044002 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1732 87 0.17568473280285846 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2083 88 0.1753275240009896 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1327 89 0.1748982317989221 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3106 90 0.1744699466216474 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2309 91 0.17441016958224112 QueryLikelihoodModelStemNoStop
22 Q0 CACM-3163 92 0.1742974497157369 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2434 93 0.17337318469293753 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2583 94 0.17267164711621072 QueryLikelihoodModelStemNoStop
22 Q0 CACM-1935 95 0.17027794659769943 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2293 96 0.17024805807799628 QueryLikelihoodModelStemNoStop
22 Q0 CACM-2380 97 0.16859459838685376 QueryLikelihoodModelStemNoStop
22 Q0 CACM-366 98 0.16774918118561719 QueryLikelihoodModelStemNoStop
22 Q0 CACM-342 99 0.16774918118561719 QueryLikelihoodModelStemNoStop
22 Q0 CACM-38 100 0.16774918118561719 QueryLikelihoodModelStemNoStop

For query : 


For query : 


For query : Intermediate languages used in construction of multi-targeted compilers; TCOLL

25 Q0 CACM-1721 1 0.16254075707232246 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1402 2 0.13334782473682577 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1383 3 0.13133124556749684 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2140 4 0.1309606117546729 QueryLikelihoodModelStemNoStop
25 Q0 CACM-70 5 0.1300117742653376 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1722 6 0.12916624422923045 QueryLikelihoodModelStemNoStop
25 Q0 CACM-3108 7 0.12684375969617537 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1267 8 0.12582818871814186 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1196 9 0.12545852217103015 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1770 10 0.12312870342401752 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1099 11 0.12083450011115879 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2246 12 0.11820355528705684 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1166 13 0.11398549320443242 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2993 14 0.11125892933104904 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1725 15 0.110836211617777 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1977 16 0.1107615721332611 QueryLikelihoodModelStemNoStop
25 Q0 CACM-3090 17 0.11032839025914205 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1385 18 0.1100818928598949 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1154 19 0.10971195424339347 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2264 20 0.10953894665948398 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2875 21 0.10834057903507956 QueryLikelihoodModelStemNoStop
25 Q0 CACM-146 22 0.10723098624885324 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2321 23 0.10693053755479903 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2471 24 0.10652344081007295 QueryLikelihoodModelStemNoStop
25 Q0 CACM-3146 25 0.10631285670677583 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2486 26 0.10614418608483048 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2469 27 0.10599184656033937 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1457 28 0.105945851605728 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1362 29 0.10533352823866243 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1305 30 0.10506499645399747 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2737 31 0.10499249263005409 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1911 32 0.10499249263005409 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2627 33 0.10486135249537629 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2916 34 0.10413869672144935 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1632 35 0.10401811425436555 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1887 36 0.10401086855261933 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2810 37 0.10343445086520266 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1014 38 0.10293387520831393 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2519 39 0.10241809166649296 QueryLikelihoodModelStemNoStop
25 Q0 CACM-1651 40 0.10231234105365745 QueryLikelihoodModelStemNoStop
25 Q0 CACM-3015 41 0.10175469147335775 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2401 42 0.1006187866259133 QueryLikelihoodModelStemNoStop
25 Q0 CACM-2395 43 0.0979551683193531 QueryLikelihoodModelStemNoStop
